transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id
75894,2023-04-25,11:21:59,1,8,79
75901,2023-04-25,11:27:07,1,3,23
75920,2023-04-25,11:51:27,1,3,46
75935,2023-04-25,12:09:15,1,3,47
75943,2023-04-25,12:14:54,1,5,79
75945,2023-04-25,12:18:49,1,8,49
75950,2023-04-25,12:23:11,1,3,28
75961,2023-04-25,12:37:52,1,3,34
75979,2023-04-25,12:50:48,1,5,39
75981,2023-04-25,12:51:52,2,8,37
76008,2023-04-25,13:13:02,1,3,32
76014,2023-04-25,13:20:43,1,3,69
76018,2023-04-25,13:26:41,1,3,54
76020,2023-04-25,13:28:38,1,3,22
76032,2023-04-25,13:46:57,1,5,52
76040,2023-04-25,13:54:42,3,5,46
76071,2023-04-25,14:44:48,2,8,54
76075,2023-04-25,14:53:00,2,5,33
76093,2023-04-25,15:11:28,2,5,42
76117,2023-04-25,15:37:18,1,3,57
76138,2023-04-25,16:04:34,1,3,73
76147,2023-04-25,16:15:12,2,3,45
76150,2023-04-25,16:18:15,2,8,34
76182,2023-04-25,16:59:43,1,5,72
76191,2023-04-25,17:09:07,2,3,36
76192,2023-04-25,17:09:54,1,3,35
76197,2023-04-25,17:11:50,1,3,60
76208,2023-04-25,17:30:42,2,3,28
76218,2023-04-25,17:39:06,1,5,79
76221,2023-04-25,17:41:31,2,3,42
76227,2023-04-25,17:48:27,2,3,48
76231,2023-04-25,17:52:36,1,8,74
76242,2023-04-25,18:04:30,2,3,54
76298,2023-04-25,19:39:41,1,8,34
76301,2023-04-25,19:44:49,1,3,22
76344,2023-04-26,6:56:31,3,5,38
76375,2023-04-26,7:12:13,2,3,34
76385,2023-04-26,7:16:18,2,8,48
76387,2023-04-26,7:16:26,1,8,69
76388,2023-04-26,7:17:50,2,3,61
76404,2023-04-26,7:32:42,2,5,37
76405,2023-04-26,7:32:42,1,5,64
76413,2023-04-26,7:36:04,1,5,77
76414,2023-04-26,7:36:16,1,8,18
76419,2023-04-26,7:38:09,1,8,27
76426,2023-04-26,7:41:32,2,5,38
76428,2023-04-26,7:42:26,2,5,33
76445,2023-04-26,7:55:39,1,8,70
76500,2023-04-26,8:31:29,1,8,75
76519,2023-04-26,8:41:53,3,5,39
76522,2023-04-26,8:42:14,1,8,44
76536,2023-04-26,8:47:06,2,5,56
76538,2023-04-26,8:47:38,2,8,32
76560,2023-04-26,9:03:42,1,5,38
76564,2023-04-26,9:04:48,1,8,59
76635,2023-04-26,9:43:53,1,5,84
76650,2023-04-26,9:51:32,1,3,60
76671,2023-04-26,10:10:30,1,8,38
76691,2023-04-26,10:18:50,3,5,38
76696,2023-04-26,10:20:37,1,8,75
76701,2023-04-26,10:23:56,2,3,51
76755,2023-04-26,11:06:03,2,8,31
76760,2023-04-26,11:12:20,1,3,53
76772,2023-04-26,11:21:29,2,8,41
76773,2023-04-26,11:22:55,2,8,48
76775,2023-04-26,11:23:41,3,5,44
76780,2023-04-26,11:27:06,2,8,36
76788,2023-04-26,11:33:51,1,5,83
76803,2023-04-26,11:51:36,2,3,57
76828,2023-04-26,12:26:08,3,5,54
76841,2023-04-26,12:43:28,2,3,42
76851,2023-04-26,12:51:58,1,5,79
76853,2023-04-26,12:55:48,1,5,75
76854,2023-04-26,12:57:28,2,5,46
76859,2023-04-26,13:02:25,1,8,60
76874,2023-04-26,13:16:01,2,3,29
76877,2023-04-26,13:16:33,1,3,79
76883,2023-04-26,13:21:20,1,3,57
76888,2023-04-26,13:23:22,1,3,32
76911,2023-04-26,13:52:18,2,3,49
76915,2023-04-26,13:58:58,2,3,39
76999,2023-04-26,15:27:54,1,8,25
77001,2023-04-26,15:33:39,2,3,54
77014,2023-04-26,15:53:36,1,8,40
77034,2023-04-26,16:15:37,2,3,29
77080,2023-04-26,16:57:31,2,5,43
77083,2023-04-26,17:04:39,1,3,29
77097,2023-04-26,17:19:42,1,8,39
77107,2023-04-26,17:31:21,2,5,84
77113,2023-04-26,17:35:50,1,8,39
77129,2023-04-26,17:52:43,2,8,55
77133,2023-04-26,17:56:36,1,3,74
77134,2023-04-26,17:56:43,2,5,50
77146,2023-04-26,18:06:11,1,8,76
77150,2023-04-26,18:08:29,1,8,49
77179,2023-04-26,18:44:56,1,8,41
77196,2023-04-26,19:17:28,2,3,48
77207,2023-04-26,19:32:14,1,8,53
77215,2023-04-26,19:42:44,1,3,30
77260,2023-04-27,7:33:39,1,5,30
77262,2023-04-27,7:35:24,1,3,33
77289,2023-04-27,8:00:34,2,8,51
77299,2023-04-27,8:05:11,1,3,31
77316,2023-04-27,8:12:44,1,8,44
77356,2023-04-27,8:30:44,2,5,45
77388,2023-04-27,8:50:42,1,8,57
77393,2023-04-27,8:52:52,2,8,44
77530,2023-04-27,9:49:35,1,8,71
77549,2023-04-27,9:57:17,1,5,51
77556,2023-04-27,10:02:07,3,5,48
77567,2023-04-27,10:08:05,1,5,36
77573,2023-04-27,10:09:50,1,8,23
77589,2023-04-27,10:15:14,1,5,71
77594,2023-04-27,10:16:50,2,3,37
77603,2023-04-27,10:18:59,1,8,29
77653,2023-04-27,10:39:09,2,3,49
77655,2023-04-27,10:40:25,2,5,23
77661,2023-04-27,10:44:07,1,8,87
77668,2023-04-27,10:46:36,1,8,24
77671,2023-04-27,10:47:09,1,5,46
77697,2023-04-27,10:57:59,1,5,69
77706,2023-04-27,11:14:55,2,3,61
77719,2023-04-27,11:33:23,2,3,33
77733,2023-04-27,11:46:14,1,5,77
77743,2023-04-27,12:00:54,2,5,38
77744,2023-04-27,12:00:54,2,5,84
77755,2023-04-27,12:15:26,1,8,58
77761,2023-04-27,12:21:20,1,8,32
77763,2023-04-27,12:24:44,1,3,46
77798,2023-04-27,13:00:31,2,3,30
77801,2023-04-27,13:05:27,1,8,25
77802,2023-04-27,13:05:38,2,8,25
77808,2023-04-27,13:11:44,1,3,30
77816,2023-04-27,13:20:06,3,5,54
77824,2023-04-27,13:26:01,1,5,44
77840,2023-04-27,14:05:28,1,3,47
77844,2023-04-27,14:12:45,2,8,57
77854,2023-04-27,14:22:08,1,5,16
77868,2023-04-27,14:38:01,2,3,55
77893,2023-04-27,15:02:39,1,3,58
77902,2023-04-27,15:11:58,1,3,51
77905,2023-04-27,15:13:06,2,3,59
77945,2023-04-27,15:46:25,1,8,36
77947,2023-04-27,15:46:28,1,5,65
77948,2023-04-27,15:46:28,1,5,77
77980,2023-04-27,16:20:56,1,3,48
77988,2023-04-27,16:36:24,2,8,53
78000,2023-04-27,16:41:53,1,3,60
78010,2023-04-27,16:55:56,2,8,59
78023,2023-04-27,17:09:09,1,8,60
78024,2023-04-27,17:09:43,1,8,27
78047,2023-04-27,17:30:41,1,3,69
78074,2023-04-27,17:48:55,1,5,15
78119,2023-04-27,18:57:06,2,3,25
78139,2023-04-27,19:22:35,1,8,73
78143,2023-04-27,19:29:11,2,3,58
78161,2023-04-27,19:50:56,1,8,52
78167,2023-04-27,20:23:31,2,8,29
78181,2023-04-28,7:03:15,2,3,46
78183,2023-04-28,7:03:49,1,3,77
78185,2023-04-28,7:05:15,2,3,28
78226,2023-04-28,7:46:09,1,5,28
78233,2023-04-28,7:55:47,2,5,29
78234,2023-04-28,8:02:03,1,8,24
78240,2023-04-28,8:06:30,2,8,55
78242,2023-04-28,8:07:33,2,5,87
78254,2023-04-28,8:19:47,1,8,58
78256,2023-04-28,8:23:32,1,5,35
78289,2023-04-28,8:48:08,1,3,55
78296,2023-04-28,8:53:55,2,5,25
78302,2023-04-28,8:57:07,1,5,48
78336,2023-04-28,9:39:35,2,8,36
78358,2023-04-28,10:10:24,2,5,43
78385,2023-04-28,10:41:10,1,8,74
78388,2023-04-28,10:43:18,1,8,77
78453,2023-04-28,11:53:34,1,5,76
78456,2023-04-28,12:00:54,2,5,44
78490,2023-04-28,12:36:52,1,5,48
78512,2023-04-28,13:01:16,2,3,38
78520,2023-04-28,13:11:25,1,8,30
78527,2023-04-28,13:16:34,2,5,26
78540,2023-04-28,13:35:45,2,3,37
78572,2023-04-28,14:01:10,1,3,77
78575,2023-04-28,14:02:08,2,8,60
78577,2023-04-28,14:02:42,1,3,72
78584,2023-04-28,14:08:46,1,3,36
78587,2023-04-28,14:12:04,2,5,44
78615,2023-04-28,14:38:36,2,8,36
78624,2023-04-28,14:48:09,2,5,48
78637,2023-04-28,15:01:53,1,3,25
78675,2023-04-28,15:30:48,1,8,58
78734,2023-04-28,16:12:23,1,8,34
78744,2023-04-28,16:25:27,1,3,29
78748,2023-04-28,16:33:39,2,8,58
78761,2023-04-28,16:44:09,2,8,37
78767,2023-04-28,16:47:54,1,8,29
78773,2023-04-28,16:52:35,2,8,39
78783,2023-04-28,17:03:32,2,3,32
78808,2023-04-28,17:17:51,1,8,22
78813,2023-04-28,17:25:58,1,8,61
78828,2023-04-28,17:41:13,1,3,78
78844,2023-04-28,17:48:26,1,8,38
78889,2023-04-28,18:27:55,1,8,24
78899,2023-04-28,18:43:05,2,3,25
78905,2023-04-28,18:52:37,1,3,40
78939,2023-04-28,19:43:47,1,8,79
78955,2023-04-29,7:18:48,1,3,38
78972,2023-04-29,7:40:06,1,3,73
78973,2023-04-29,7:41:42,2,3,31
79004,2023-04-29,8:29:43,1,3,69
79020,2023-04-29,8:48:11,2,8,87
79034,2023-04-29,9:09:32,1,8,45
79049,2023-04-29,9:31:21,1,3,45
79069,2023-04-29,9:48:13,1,3,53
79090,2023-04-29,10:19:13,1,3,40
79100,2023-04-29,10:31:21,1,5,50
79117,2023-04-29,10:48:58,2,5,55
79137,2023-04-29,11:07:48,1,8,46
79138,2023-04-29,11:07:48,1,8,78
79180,2023-04-29,12:13:39,2,5,72
79192,2023-04-29,12:24:36,1,8,87
79211,2023-04-29,12:40:46,1,5,49
79223,2023-04-29,12:56:41,2,3,47
79227,2023-04-29,13:00:48,1,3,37
79248,2023-04-29,13:22:06,1,5,30
79261,2023-04-29,13:35:28,1,8,53
79276,2023-04-29,13:46:09,1,8,33
79290,2023-04-29,13:57:51,1,5,37
79291,2023-04-29,13:57:51,1,5,71
79316,2023-04-29,14:24:43,2,5,23
79336,2023-04-29,14:46:31,2,8,31
79344,2023-04-29,14:50:21,1,5,54
79367,2023-04-29,15:14:24,1,8,74
79368,2023-04-29,15:16:13,2,3,55
79378,2023-04-29,15:23:07,1,5,44
79398,2023-04-29,15:52:31,2,8,27
79416,2023-04-29,16:08:31,2,8,55
79433,2023-04-29,16:26:09,1,8,38
79449,2023-04-29,16:47:15,2,5,57
79456,2023-04-29,16:51:51,2,8,31
79469,2023-04-29,16:58:40,1,8,53
79488,2023-04-29,17:14:52,1,5,43
79507,2023-04-29,17:32:56,2,8,31
79509,2023-04-29,17:35:01,1,3,28
79513,2023-04-29,17:37:24,1,8,27
79516,2023-04-29,17:38:45,1,8,60
79517,2023-04-29,17:42:11,2,5,34
79540,2023-04-29,18:04:25,2,3,56
79563,2023-04-29,18:26:10,1,8,74
79586,2023-04-29,19:06:30,2,8,55
79587,2023-04-29,19:07:29,1,3,58
79593,2023-04-29,19:20:55,2,8,36
79616,2023-04-29,19:50:40,1,8,39
79639,2023-04-30,6:30:18,1,8,77
79640,2023-04-30,6:30:18,1,8,72
79654,2023-04-30,6:48:43,2,8,31
79661,2023-04-30,7:00:23,1,3,61
79749,2023-04-30,8:10:36,1,5,71
79782,2023-04-30,8:27:23,1,8,58
79787,2023-04-30,8:32:35,1,8,38
79818,2023-04-30,8:43:20,1,5,49
79835,2023-04-30,8:50:13,3,5,55
79842,2023-04-30,8:55:16,1,5,64
79846,2023-04-30,8:56:05,1,5,79
79862,2023-04-30,9:02:45,1,3,51
79868,2023-04-30,9:05:26,1,3,72
79888,2023-04-30,9:18:06,2,8,57
79892,2023-04-30,9:20:12,2,8,51
79918,2023-04-30,9:34:56,2,3,55
79928,2023-04-30,9:40:26,2,3,34
79935,2023-04-30,9:47:12,2,3,34
79951,2023-04-30,9:54:14,1,3,48
79972,2023-04-30,10:09:51,2,3,26
79979,2023-04-30,10:14:20,1,3,76
80001,2023-04-30,10:22:10,1,3,36
80007,2023-04-30,10:28:16,2,3,36
80022,2023-04-30,10:41:28,2,3,37
80034,2023-04-30,10:46:50,2,8,25
80058,2023-04-30,10:51:43,2,5,28
80060,2023-04-30,10:52:19,1,8,33
80080,2023-04-30,11:13:09,1,8,54
80088,2023-04-30,11:24:39,1,8,50
80110,2023-04-30,11:55:25,1,5,82
80120,2023-04-30,12:10:37,2,3,61
80122,2023-04-30,12:12:40,1,3,30
80126,2023-04-30,12:20:58,2,8,60
80150,2023-04-30,12:50:22,1,8,78
80170,2023-04-30,13:34:57,1,8,45
80184,2023-04-30,13:51:29,1,5,76
80196,2023-04-30,14:06:10,1,8,48
80200,2023-04-30,14:15:34,2,8,23
80248,2023-04-30,15:30:32,2,5,23
80312,2023-04-30,16:45:35,2,8,46
80332,2023-04-30,17:14:35,2,8,31
80359,2023-04-30,18:17:04,2,3,29
80371,2023-04-30,18:34:02,1,3,75
80400,2023-04-30,19:39:13,2,8,48
80459,2023-05-01,8:16:50,1,8,28
80473,2023-05-01,8:33:08,1,5,76
80492,2023-05-01,8:52:03,1,8,38
80548,2023-05-01,9:51:15,2,5,26
80565,2023-05-01,10:13:35,1,5,46
80607,2023-05-01,10:51:35,1,8,54
80610,2023-05-01,10:52:44,2,8,23
80613,2023-05-01,10:55:08,1,5,73
80614,2023-05-01,10:56:14,1,5,38
80630,2023-05-01,11:10:58,1,3,46
80663,2023-05-01,11:31:53,1,5,75
80683,2023-05-01,11:40:26,2,3,52
80688,2023-05-01,11:44:29,2,3,58
80709,2023-05-01,11:54:39,1,5,49
80710,2023-05-01,11:54:56,2,3,56
80712,2023-05-01,11:57:05,2,8,51
80729,2023-05-01,12:04:43,1,3,52
80734,2023-05-01,12:07:59,1,3,58
80759,2023-05-01,12:23:39,1,3,24
80784,2023-05-01,12:44:03,2,8,28
80792,2023-05-01,12:48:08,2,3,38
80795,2023-05-01,12:49:05,1,5,44
80800,2023-05-01,12:50:38,1,3,73
80817,2023-05-01,12:56:33,1,3,61
80822,2023-05-01,13:00:03,2,3,36
80830,2023-05-01,13:03:49,2,3,49
80842,2023-05-01,13:12:03,2,5,30
80848,2023-05-01,13:13:48,1,5,78
80866,2023-05-01,13:22:45,2,3,46
80872,2023-05-01,13:31:51,2,3,44
80898,2023-05-01,13:49:03,2,8,22
80904,2023-05-01,13:52:28,2,3,56
80927,2023-05-01,14:05:18,1,5,69
80941,2023-05-01,14:14:08,1,3,26
80943,2023-05-01,14:17:13,1,8,27
80950,2023-05-01,14:22:01,2,8,49
80955,2023-05-01,14:24:55,2,3,41
80967,2023-05-01,14:31:26,1,5,42
80974,2023-05-01,14:34:04,1,3,35
80977,2023-05-01,14:34:59,2,3,46
80983,2023-05-01,14:39:03,1,8,51
81018,2023-05-01,15:06:14,1,3,46
81019,2023-05-01,15:06:21,1,3,37
81031,2023-05-01,15:14:28,1,3,42
81043,2023-05-01,15:24:01,1,8,26
81061,2023-05-01,15:33:36,1,5,74
81080,2023-05-01,15:46:49,2,5,31
81107,2023-05-01,15:57:47,2,3,57
81109,2023-05-01,16:02:33,2,3,43
81113,2023-05-01,16:03:50,1,3,31
81120,2023-05-01,16:05:53,1,8,73
81124,2023-05-01,16:08:36,1,8,27
81143,2023-05-01,16:17:06,2,3,34
81162,2023-05-01,16:29:30,1,5,87
81168,2023-05-01,16:32:57,1,8,32
81175,2023-05-01,16:37:34,2,3,26
81187,2023-05-01,16:48:51,1,3,59
81205,2023-05-01,16:58:42,1,3,69
81226,2023-05-01,17:11:09,1,3,25
81235,2023-05-01,17:16:35,1,5,73
81264,2023-05-01,17:29:25,1,3,75
81296,2023-05-01,17:50:19,1,5,45
81299,2023-05-01,17:54:11,2,3,56
81301,2023-05-01,17:56:58,1,5,43
81314,2023-05-01,18:03:13,1,3,78
81315,2023-05-01,18:04:34,1,3,28
81330,2023-05-01,18:13:32,2,5,23
81337,2023-05-01,18:16:21,2,3,54
81387,2023-05-01,18:54:16,2,8,46
81388,2023-05-01,18:56:35,2,8,39
81422,2023-05-01,19:23:50,2,3,37
81467,2023-05-02,7:18:11,1,5,52
81482,2023-05-02,7:59:01,1,5,45
81489,2023-05-02,8:07:11,1,5,31
81494,2023-05-02,8:11:11,1,8,74
81499,2023-05-02,8:13:24,1,8,27
81511,2023-05-02,8:25:27,2,5,61
81534,2023-05-02,8:48:05,1,5,44
81540,2023-05-02,8:54:55,2,5,55
81550,2023-05-02,9:04:51,1,5,46
81559,2023-05-02,9:15:46,2,5,40
81566,2023-05-02,9:21:25,1,8,34
81572,2023-05-02,9:31:37,2,8,59
81585,2023-05-02,9:52:17,1,5,26
81595,2023-05-02,10:02:40,2,8,55
81602,2023-05-02,10:05:22,1,5,55
81604,2023-05-02,10:08:12,2,5,53
81648,2023-05-02,11:01:57,1,8,41
81660,2023-05-02,11:12:21,2,5,46
81665,2023-05-02,11:15:28,1,3,30
81675,2023-05-02,11:21:43,2,3,29
81679,2023-05-02,11:25:20,2,5,54
81703,2023-05-02,11:43:21,2,8,59
81706,2023-05-02,11:48:13,1,3,79
81744,2023-05-02,12:12:43,2,3,23
81749,2023-05-02,12:14:51,2,3,43
81755,2023-05-02,12:18:22,2,3,25
81767,2023-05-02,12:22:12,1,5,79
81768,2023-05-02,12:23:30,1,3,43
81812,2023-05-02,12:54:58,1,5,40
81822,2023-05-02,13:01:15,2,3,32
81840,2023-05-02,13:08:25,2,3,38
81858,2023-05-02,13:18:18,2,8,39
81862,2023-05-02,13:22:13,1,3,58
81883,2023-05-02,13:33:43,2,5,58
81903,2023-05-02,13:44:03,1,5,59
81910,2023-05-02,13:47:02,1,8,58
81911,2023-05-02,13:47:04,2,3,47
81921,2023-05-02,13:51:33,1,3,70
81924,2023-05-02,13:54:42,2,5,47
81941,2023-05-02,14:03:27,1,3,59
81946,2023-05-02,14:05:27,1,5,56
81953,2023-05-02,14:08:28,1,8,23
81993,2023-05-02,14:36:56,2,5,87
82007,2023-05-02,14:44:36,1,5,34
82027,2023-05-02,14:53:40,1,3,42
82032,2023-05-02,14:56:01,2,5,37
82055,2023-05-02,15:12:44,1,3,52
82079,2023-05-02,15:27:36,2,3,54
82083,2023-05-02,15:28:35,2,5,87
82091,2023-05-02,15:31:43,1,5,57
82095,2023-05-02,15:33:36,1,5,74
82117,2023-05-02,15:47:02,1,3,33
82128,2023-05-02,15:51:50,1,8,74
82130,2023-05-02,15:52:58,1,8,56
82140,2023-05-02,15:59:08,1,5,26
82151,2023-05-02,16:05:57,1,8,87
82152,2023-05-02,16:08:34,1,8,33
82174,2023-05-02,16:21:55,2,5,23
82175,2023-05-02,16:21:59,1,8,49
82204,2023-05-02,16:36:18,2,8,31
82207,2023-05-02,16:39:22,2,8,57
82221,2023-05-02,16:49:33,1,5,47
82237,2023-05-02,17:02:59,1,5,77
82270,2023-05-02,17:22:59,2,3,32
82287,2023-05-02,17:31:34,1,5,29
82365,2023-05-02,18:21:27,1,5,60
82372,2023-05-02,18:25:12,1,3,70
82416,2023-05-02,18:55:41,1,8,25
82449,2023-05-02,19:22:09,1,8,73
82459,2023-05-02,19:29:36,1,8,29
82475,2023-05-02,19:39:33,1,8,32
82509,2023-05-03,7:13:26,2,5,24
82516,2023-05-03,7:22:21,1,5,69
82527,2023-05-03,7:52:04,1,5,41
82549,2023-05-03,8:18:30,2,8,45
82560,2023-05-03,8:29:48,1,8,56
82623,2023-05-03,9:21:21,1,8,57
82653,2023-05-03,10:03:51,1,5,28
82670,2023-05-03,10:31:13,1,5,57
82680,2023-05-03,10:43:23,1,5,47
82688,2023-05-03,10:49:04,1,8,79
82690,2023-05-03,10:49:47,1,8,37
82699,2023-05-03,10:56:53,2,5,43
82725,2023-05-03,11:14:33,2,5,55
82749,2023-05-03,11:26:19,1,3,43
82778,2023-05-03,11:40:15,2,3,30
82782,2023-05-03,11:41:07,2,3,33
82798,2023-05-03,11:50:38,2,3,27
82805,2023-05-03,11:52:26,2,5,24
82832,2023-05-03,12:02:16,1,5,30
82837,2023-05-03,12:04:30,1,5,72
82852,2023-05-03,12:13:35,1,3,79
82862,2023-05-03,12:21:33,2,8,59
82863,2023-05-03,12:23:36,1,8,35
82870,2023-05-03,12:27:58,2,3,59
82883,2023-05-03,12:42:55,1,3,45
82888,2023-05-03,12:45:27,1,8,49
82889,2023-05-03,12:45:53,1,8,40
82904,2023-05-03,12:54:01,1,8,55
82922,2023-05-03,13:04:25,1,5,42
82930,2023-05-03,13:08:28,2,3,45
82959,2023-05-03,13:30:53,2,5,42
82984,2023-05-03,13:52:13,1,3,54
83003,2023-05-03,14:03:47,1,3,27
83026,2023-05-03,14:15:50,2,8,54
83030,2023-05-03,14:19:32,1,8,42
83040,2023-05-03,14:24:01,1,8,74
83070,2023-05-03,14:47:09,2,3,26
83074,2023-05-03,14:49:25,2,8,48
83085,2023-05-03,14:55:02,2,8,87
83109,2023-05-03,15:06:10,1,5,77
83115,2023-05-03,15:08:21,1,3,46
83128,2023-05-03,15:15:24,1,3,61
83132,2023-05-03,15:19:35,1,5,46
83143,2023-05-03,15:32:00,2,3,25
83159,2023-05-03,15:37:29,1,3,69
83163,2023-05-03,15:39:00,1,8,23
83194,2023-05-03,15:47:09,1,5,72
83208,2023-05-03,15:54:52,1,3,69
83211,2023-05-03,15:57:57,1,3,26
83217,2023-05-03,16:02:19,1,3,79
83229,2023-05-03,16:12:24,1,3,22
83255,2023-05-03,16:26:54,1,3,73
83262,2023-05-03,16:29:38,1,3,38
83277,2023-05-03,16:40:42,2,8,26
83301,2023-05-03,16:53:57,2,3,55
83309,2023-05-03,16:58:18,1,8,28
83320,2023-05-03,17:06:38,2,8,39
83326,2023-05-03,17:13:08,1,3,40
83337,2023-05-03,17:18:26,1,8,75
83338,2023-05-03,17:19:24,1,3,60
83347,2023-05-03,17:25:30,1,5,28
83352,2023-05-03,17:28:50,2,8,37
83355,2023-05-03,17:30:08,1,3,48
83399,2023-05-03,17:59:02,2,8,40
83405,2023-05-03,18:01:37,1,3,49
83414,2023-05-03,18:09:18,1,8,39
83415,2023-05-03,18:09:48,2,8,23
83438,2023-05-03,18:20:15,1,5,43
83453,2023-05-03,18:27:40,2,5,24
83460,2023-05-03,18:30:50,1,8,47
83476,2023-05-03,18:43:58,2,3,44
83483,2023-05-03,18:46:51,1,8,71
83484,2023-05-03,18:47:19,1,8,24
83496,2023-05-03,18:57:57,1,8,54
83501,2023-05-03,19:02:42,1,3,39
83528,2023-05-03,19:21:30,2,3,49
83596,2023-05-04,7:49:49,2,5,23
83614,2023-05-04,8:31:15,1,5,61
83620,2023-05-04,8:38:09,1,5,57
83628,2023-05-04,8:43:29,1,5,46
83630,2023-05-04,8:44:26,2,8,27
83650,2023-05-04,9:09:21,1,5,40
83673,2023-05-04,9:30:16,2,8,51
83676,2023-05-04,9:32:29,1,5,51
83688,2023-05-04,9:45:11,1,5,75
83692,2023-05-04,9:50:00,1,5,42
83708,2023-05-04,10:05:03,1,5,69
83709,2023-05-04,10:06:58,1,8,52
83710,2023-05-04,10:09:24,2,5,44
83737,2023-05-04,10:43:58,1,5,58
83753,2023-05-04,11:02:04,2,8,35
83768,2023-05-04,11:10:38,1,8,60
83818,2023-05-04,11:43:04,1,8,42
83823,2023-05-04,11:44:31,1,8,34
83830,2023-05-04,11:51:42,1,8,38
83836,2023-05-04,11:57:06,2,8,36
83837,2023-05-04,11:57:34,2,8,49
83851,2023-05-04,12:04:51,2,3,52
83895,2023-05-04,12:27:38,2,3,25
83897,2023-05-04,12:28:31,2,5,56
83904,2023-05-04,12:30:36,1,3,52
83916,2023-05-04,12:37:20,1,5,48
83949,2023-05-04,12:57:48,1,3,71
83955,2023-05-04,12:59:15,1,3,69
83957,2023-05-04,13:00:27,2,3,47
83969,2023-05-04,13:07:28,2,8,25
83988,2023-05-04,13:19:45,1,5,73
83990,2023-05-04,13:23:21,1,3,24
84019,2023-05-04,13:42:03,2,8,56
84038,2023-05-04,13:52:37,1,8,87
84043,2023-05-04,13:58:49,2,3,45
84061,2023-05-04,14:07:36,2,3,49
84081,2023-05-04,14:16:49,2,5,37
84082,2023-05-04,14:16:52,2,3,24
84090,2023-05-04,14:21:09,1,3,43
84110,2023-05-04,14:33:02,1,5,45
84123,2023-05-04,14:38:03,1,3,46
84141,2023-05-04,14:48:49,2,8,60
84190,2023-05-04,15:17:31,2,5,87
84201,2023-05-04,15:24:04,1,3,78
84202,2023-05-04,15:24:39,2,5,30
84204,2023-05-04,15:26:18,1,5,61
84242,2023-05-04,15:47:33,2,3,29
84250,2023-05-04,15:53:20,2,3,50
84274,2023-05-04,16:11:27,2,3,44
84284,2023-05-04,16:17:56,1,8,31
84299,2023-05-04,16:26:15,1,3,71
84366,2023-05-04,17:08:07,1,5,77
84367,2023-05-04,17:08:39,2,5,29
84369,2023-05-04,17:08:39,2,8,57
84378,2023-05-04,17:12:09,2,5,39
84392,2023-05-04,17:20:59,2,3,37
84404,2023-05-04,17:28:24,2,5,38
84425,2023-05-04,17:42:58,1,8,29
84426,2023-05-04,17:43:51,1,3,24
84437,2023-05-04,17:49:40,2,8,42
84451,2023-05-04,17:57:58,1,3,26
84471,2023-05-04,18:13:36,1,5,71
84486,2023-05-04,18:22:05,1,5,24
84494,2023-05-04,18:24:20,2,3,33
84507,2023-05-04,18:38:09,1,3,23
84576,2023-05-04,19:29:43,2,3,60
84578,2023-05-04,19:31:36,1,3,58
84607,2023-05-05,7:04:02,2,5,37
84614,2023-05-05,7:30:10,1,5,36
84619,2023-05-05,7:43:05,2,5,30
84624,2023-05-05,7:50:13,2,5,51
84643,2023-05-05,8:18:30,1,5,49
84657,2023-05-05,8:27:08,2,8,61
84671,2023-05-05,8:36:36,1,8,24
84696,2023-05-05,8:57:34,2,5,51
84704,2023-05-05,9:01:38,1,5,69
84706,2023-05-05,9:03:09,2,8,38
84714,2023-05-05,9:09:42,1,5,76
84720,2023-05-05,9:14:20,1,8,33
84731,2023-05-05,9:26:54,2,8,49
84737,2023-05-05,9:29:15,2,8,58
84738,2023-05-05,9:29:54,2,8,48
84747,2023-05-05,9:38:01,2,5,52
84754,2023-05-05,9:41:20,1,5,56
84767,2023-05-05,10:02:01,2,8,27
84792,2023-05-05,10:27:21,1,8,29
84799,2023-05-05,10:33:11,1,5,31
84802,2023-05-05,10:35:12,2,5,41
84803,2023-05-05,10:35:28,2,8,59
84810,2023-05-05,10:40:21,2,8,40
84843,2023-05-05,11:10:55,1,3,31
84845,2023-05-05,11:11:32,1,5,37
84856,2023-05-05,11:21:19,2,5,26
84888,2023-05-05,11:33:32,1,8,48
84901,2023-05-05,11:46:21,1,5,48
84902,2023-05-05,11:47:00,1,3,33
84920,2023-05-05,11:56:51,1,3,23
84928,2023-05-05,12:01:31,2,3,38
84961,2023-05-05,12:22:51,1,5,32
84963,2023-05-05,12:24:12,1,5,76
84967,2023-05-05,12:25:14,2,8,43
84970,2023-05-05,12:26:29,1,5,40
84977,2023-05-05,12:29:11,2,8,43
84980,2023-05-05,12:29:54,1,3,54
84999,2023-05-05,12:40:54,1,5,60
85000,2023-05-05,12:40:54,1,5,69
85011,2023-05-05,12:46:17,1,3,22
85046,2023-05-05,13:11:48,1,5,37
85062,2023-05-05,13:20:43,1,8,30
85064,2023-05-05,13:21:16,1,3,24
85069,2023-05-05,13:29:49,2,3,49
85101,2023-05-05,13:46:46,1,3,23
85107,2023-05-05,13:49:25,1,3,70
85141,2023-05-05,14:17:31,2,8,34
85180,2023-05-05,14:37:08,1,8,70
85184,2023-05-05,14:41:11,1,5,61
85230,2023-05-05,15:05:44,1,5,39
85245,2023-05-05,15:13:52,2,3,57
85257,2023-05-05,15:22:58,1,5,76
